,CELG    US Equity,GILD    US Equity,BIIB    US Equity,AMGN    US Equity,REGN    US Equity,INCY    US Equity,ILMN    US Equity,MYL     US Equity,VRTX    US Equity,ALXN    US Equity,BMRN    US Equity,SHPG    US Equity,SGEN    US Equity,ALKS    US Equity,JAZZ    US Equity,TSRO    US Equity,QGEN    US Equity,UTHR    US Equity,EXEL    US Equity,IONS    US Equity,OPK     US Equity,ALNY    US Equity,ACAD    US Equity,PRAH    US Equity,KITE    US Equity,TECH    US Equity,BLUE    US Equity,NKTR    US Equity,MDCO    US Equity,NBIX    US Equity,AKRX    US Equity,CLVS    US Equity,ICPT    US Equity,RARE    US Equity,GWPH    US Equity,CBPO    US Equity,GRFS    US Equity,SAGE    US Equity,ENDP    US Equity,AGIO    US Equity,INCR    US Equity,HZNP    US Equity,IRWD    US Equity,JUNO    US Equity,PTLA    US Equity,LGND    US Equity,AVXS    US Equity,PRTA    US Equity,TBPH    US Equity,HALO    US Equity,PCRX    US Equity,RDUS    US Equity,ONCE    US Equity,SRPT    US Equity,FGEN    US Equity,ARRY    US Equity,SUPN    US Equity,AERI    US Equity,LXRX    US Equity,GBT     US Equity,INVA    US Equity,BPMC    US Equity,MYGN    US Equity,EGRX    US Equity,DERM    US Equity,ACOR    US Equity,RGEN    US Equity,FMI     US Equity,CHRS    US Equity,GHDX    US Equity,ALDR    US Equity,FOLD    US Equity,INSM    US Equity,FPRX    US Equity,XLRN    US Equity,EPZM    US Equity,XNCR    US Equity,MNTA    US Equity,LOXO    US Equity,AIMT    US Equity,IPXL    US Equity,SGYP    US Equity,DEPO    US Equity,DBVT    US Equity,AMRN    US Equity,ESPR    US Equity,EDIT    US Equity,INSY    US Equity,AMAG    US Equity,FLXN    US Equity,VSAR    US Equity,IMMU    US Equity,LMNX    US Equity,PGNX    US Equity,ADRO    US Equity,NVCR    US Equity,ITCI    US Equity,AMPH    US Equity,BGNE    US Equity,RTRX    US Equity,BCRX    US Equity,VNDA    US Equity,MGNX    US Equity,ARDX    US Equity,OMER    US Equity,NLNK    US Equity,ENTA    US Equity,RVNC    US Equity,NH      US Equity,AMRI    US Equity,ANIP    US Equity,XBIT    US Equity,RGNX    US Equity,ATRA    US Equity,ACHN    US Equity,SPPI    US Equity,CYTK    US Equity,SCMP    US Equity,NTLA    US Equity,INO     US Equity,KPTI    US Equity,LBIO    US Equity,CERS    US Equity,PACB    US Equity,MCRB    US Equity,TLGT    US Equity,NSTG    US Equity,RIGL    US Equity,CLDX    US Equity,CRIS    US Equity,PRTK    US Equity,MACK    US Equity,ADMS    US Equity,OTIC    US Equity,AQXP    US Equity,BOLD    US Equity,AVDL    US Equity,ARNA    US Equity,GERN    US Equity,AKBA    US Equity,NVAX    US Equity,PDLI    US Equity,CCXI    US Equity,OMED    US Equity,COLL    US Equity,BLCM    US Equity,ONVO    US Equity,NERV    US Equity,PTCT    US Equity,NK      US Equity,SGMO    US Equity,BRIXX   US Equity,ZGNX    US Equity,CGEN    US Equity,CEMP    US Equity,MNOV    US Equity,TRVN    US Equity,PETX    US Equity,FOMX    US Equity,CLSD    US Equity,ARZ     CN Equity,ARWR    US Equity,OPHT    US Equity
3/16/2012,0.5587,1.3886,-0.4726,-0.9263,7.5739,5.3613,-0.3791,-0.3483,2.7519,5.0513,0.8729,-2.6027,9.1467,-2.731,-4.2942,,-0.4642,2.1772,7.2243,2.7677,0,-4.844,16.875,,,-0.6234,,-0.1323,-0.8185,6.5081,5.2013,4.3557,,,,0.1093,2.6761,,-2.7092,,,10,0.3331,,,3.1013,,,,5.0044,6.278,,,28.972,,3.6066,,,6.4327,,4.1088,,2.7958,,,3.9087,-2.268,,,1.5812,,-0.8726,-3.0303,,,,,3.4506,,,-0.2564,-8.2547,-1.3158,,43.1293,,,,-1.9548,,,-2.2599,-2.6443,1.6077,,,,,,,-3.9356,7.3529,,,18.1378,4.0659,,,,-3.4843,-3.2182,,,,-2.5878,2.2727,1.6949,2.977,,-8.6508,,-9.5652,10.4558,-3.6011,,1.7857,,-6.541,14.8718,-0.4348,7.8824,,,,,,-15.0072,1.1494,-2.7174,,6.9767,2.1207,-9.1964,,,,38.4211,,,,-7.0707,,-4.9261,-3.1561,1.3966,6.9767,,,,,,10.8278,
3/23/2012,1.627,0.2568,0.7664,-1.0686,3.3382,9.5133,1.0615,0.3932,-3.7261,5.4039,-1.0672,-1.2924,-0.7154,-1.5532,3.4135,,-0.0666,-0.3969,-1.773,0.3513,-1.217,-2.157,16.5775,,,-2.7231,,0.9272,-2.9126,5.8754,-2.1531,15.2174,,,,-0.1092,3.155,,4.3562,,,-0.7792,-1.955,,,10.8042,,,,0.3344,-3.4599,,,11.5942,,2.5316,,,2.7473,,3.84,,-10.2089,,,-1.1546,4.0084,,,-2.033,,-6.6901,-2.8646,,,,,0.0641,,,2.1851,3.0848,8,,11.5019,,,,-1.7445,,,4.0462,3.2141,0.211,,,,,,,-3.7244,-6.0665,,,0.1024,4.0127,,,,2.5271,0.2786,,,,-5.8824,2.1456,-3.3333,-2.1025,,6.0165,,29.8077,0.7282,12.931,,-1.7544,,-1.3049,10.7143,-1.31,7.3064,,,,,,-6.4516,36.9318,0.5587,,-2.8986,1.278,3.9331,,,,-10.2662,,,,3.0435,,1.5544,1.0292,7.1625,8.6957,,,,,,-2.2801,
3/30/2012,0.8981,4.2903,4.1667,1.9652,-2.148,-2.5253,4.2608,2.0453,-0.7983,-1.0232,-0.1458,-6.7238,4.8893,12.5607,0.6228,,3.8,-1.1535,-6.4982,2.3337,-2.8747,-2.381,-1.3761,,,2.7407,,3.937,0.35,-11.5427,-4.6455,-3.9623,,,,1.4208,2.5266,,2.325,,,8.377,0.1505,,,-11.6343,,,,6.3333,0.8741,,,0,,5.0926,,,-0.5348,,0.1541,,3.863,,,0.0377,19.6755,,,-0.7458,,-0.3774,-2.681,,,,,-1.7949,,,3.0608,0.9975,-3.3951,,-3.4953,,,,1.0146,,,0.8333,2.4123,4.2105,,,,,,,-6.5764,-0.2083,,,1.5337,-7.1066,,,,-4.9296,-5.5556,,,,-3.4274,-5.2513,-0.8621,0,,9.6497,,-14.8148,-3.1325,-12.9771,,-2.6786,,-3.2452,2.621,6.6372,6.9106,,,,,,-6.8966,27.5934,-5.8333,,-5.9701,0.3155,0.8515,,,,4.661,,,,3.3755,,2.0408,1.6978,-2.9563,-3.2667,,,,,,6.3333,
4/6/2012,2.7477,-2.2513,2.0794,0.0736,5.8481,1.5026,-0.5322,-3.6674,-2.3409,0.8723,-2.1898,1.6359,-4.2198,0.4852,2.0631,,-0.8349,-5.156,-1.9305,-2.5086,0.4228,-3.8844,-15.3488,,,-1.6976,,-3.4091,-0.5481,-3.1368,2.4786,-24.4008,,,,-1.5086,3.1128,,-1.1877,,,-0.9662,1.8783,,,-2.1317,,,,-1.489,-6.0659,,,-34.4156,,8.0764,,,-4.8387,,18.3077,,0.0423,,,-0.8663,5.9322,,,-0.9801,,-2.6515,-0.8264,,,,,4.6997,,,-0.0407,-3.7037,-0.3195,,-9.7173,,,,-1.5694,,,-5.7851,2.4411,-1.8182,,,,,,,-9.7308,-1.0438,,,-1.3092,0.8743,,,,5.1852,-0.0276,,,,14.3006,-12.4307,-0.8696,10.8725,,0.4017,,-11.3043,-6.2189,-6.4327,,0.9174,,-1.4907,-1.3752,-1.4523,5.7034,-2.1002,,,,,-0.7797,-0.1626,-6.7847,,-1.5873,0.1572,4.5966,,,,11.336,,,,-5.3061,,0,3.172,-4.106,-7.133,,,,,,3.7618,
4/13/2012,-1.6698,-4.7111,-2.5501,-3.5725,-0.6805,-9.903,-9.8605,-2.3019,-9.6879,-4.9642,-2.2687,-3.6137,-5.2254,-5.794,-7.6612,,-2.8497,-6.868,-6.1024,-11.9298,-7.7895,-5.8271,-15.3846,,,-4.1213,,-5.3595,-0.9018,-4.5337,-5.4212,-3.5863,,,,-1.4223,-1.6352,,-6.9245,,,-10.7317,-5.1622,,,-9.353,,,,-10.3421,-10.0554,,,2.9703,,-8.9674,,,-9.6045,,-10.8366,,0.0845,,,-7.8647,-0.48,,,-7.7532,,-2.9183,-16.6667,,,,,-10.4738,,,-3.9479,0.5128,0,,-5.1859,,,,-0.1913,,,-2.6316,-2.362,-0.823,,,,,,,-9.8624,-5.2743,,,-5.4082,19.0683,,,,-1.4085,-13.1562,,,,-17.6256,-14.0145,-10.5263,-0.1211,,-7.6952,,15.6863,-5.5703,-8.4375,,-2.7273,,-3.0265,-16.7331,-5.2632,2.7878,14.5215,,,,,2.7505,-6.3518,-1.8987,,-4.0323,-4.3956,28.1614,,,,-12.7273,,,,-7.1121,,-4,-12.1359,-5.2486,-2.4119,,,,,,-1.8127,
4/20/2012,0.9959,12.0633,1.5079,4.3909,3.0832,10.085,-5.9572,-1.0421,1.1335,3.078,6.7196,6.0332,5.5135,0,-3.6121,,6.1333,1.105,1.2579,1.7264,13.9269,5.988,-3.8961,,,0.0757,,3.7293,-0.2022,3.2564,1.94,-4.9057,,,,5.1054,8.0563,,-0.5615,,,4.918,-3.7325,,,0.9187,,,,-28.394,4.9231,,,-15.3846,,4.1791,,,-3.125,,2.7224,,9.16,,,2.4742,-0.6431,,,0.2146,,-5.4108,4,,,,,10.2368,,,4.8305,7.9082,3.8462,,7.3271,,,,1.7891,,,10.5105,2.8474,10.7884,,,,,,,5.8524,-2.0045,,,-3.5599,3.7307,,,,5.3571,-0.2329,,,,-8.204,7.8864,14.7059,0.3636,,-6.4516,,0,9.2697,-6.1433,,-3.7383,,2.3407,-0.2392,9.5556,-3.762,22.0461,,,,,0.3824,-24.5217,7.7419,,3.3613,2.2989,20.9937,,,,-6.6667,,,,5.1044,,-2.0833,-1.6575,2.6239,1.9011,,,,,,-5.2308,
4/27/2012,-7.2314,2.2745,4.6609,4.6298,10.7849,18.0648,0.2705,1.0989,5.5768,-1.3078,0.3434,-1.0567,1.7418,1.8223,17.4654,,4.1457,6.8187,-0.6211,7.1802,-3.4068,9.887,2.027,,,2.6921,,4.7936,12.5127,0.3942,6.0554,3.4014,,,,-2.5343,12.3077,,1.1575,,,8.3333,5.7351,,,-2.7311,,,,1.6109,9.1887,,,-5.2841,,3.7249,,,6.4516,,2.8396,,3.2869,,,1.7706,-27.1845,,,2.5339,,11.6525,-6.4103,,,,,1.7056,,,2.304,36.4066,-3.5494,,15.4808,,,,0.5022,,,0.5435,3.7052,4.6816,,,,,,,-7.9327,0.2273,,,-1.7897,-0.5263,,,,7.7966,-4.9024,,,,-16.6667,5.1657,-11.1111,1.9324,,-6.8966,,-27.9661,3.856,2.1818,,2.9126,,1.0165,5.036,1.0142,-15.1818,-14.2857,,,,,6.6667,20.7373,3.5928,,4.878,0,-3.8751,,,,-0.8929,,,,6.4018,,0,-2.4345,-3.267,8.209,,,,,,-4.8701,
5/4/2012,-4.8651,-3.6235,-1.6446,-2.6103,-6.1496,-2.4412,0.9892,-4.8913,-3.1331,-3.6219,2.0821,-0.0205,-3.6254,1.0626,-1.7981,,0.965,-6.161,-5.8333,-2.6797,-7.2614,-16.1954,-0.6623,,,0.3682,,-12.3253,-2.3413,-10.9948,-1.5498,-1.3158,,,,0.7584,1.1591,,-5.554,,,-13.2212,-5.8824,,,-14.3269,,,,-4.6341,-4.2077,,,-0.12,,-10.7735,,,-6.6667,,-7.4551,,-2.2838,,,-6.9988,8,,,-2.4713,,-5.6926,-7.5342,,,,,-13.913,,,-11.2604,-22.0104,-8.48,,-0.0833,,,,-1.5615,,,-6.2162,-5.8611,-11.0912,,,,,,,-12.0104,-0.4535,,,3.6446,-7.4074,,,,-5.3459,-7.6769,,,,-13.1884,-2.2243,-9.6034,-7.2275,,-1.8519,,5.8824,-9.6535,-10.6762,,0,,-2.5157,-7.5342,-7.0281,-9.9678,2.7548,,,,,-8.75,-1.145,-12.7168,,6.9767,1.4446,-30.3249,,,,32.8829,,,,-14.3154,,1.0638,-12.2841,-3.8179,10.3448,,,,,,-9.5563,
5/11/2012,1.4038,3.1231,4.3827,1.4476,2.0472,4.2895,-0.5788,2.4762,65.7845,-1.1343,6.1749,0.986,2.2989,0.1107,-0.6694,,1.7921,0.9244,12.8319,13.3917,1.7897,9.3047,1.3333,,,1.482,,4.6377,-0.5533,4.5588,5.6338,7.2778,,,,3.0108,-3.75,,-0.857,,,1.662,2.9221,,,3.7815,,,,-4.6036,1.4019,,,-7.3273,,7.7399,8.8777,,-2.5974,,12.4316,,-0.7663,,,1.7007,0.2058,,,11.813,,-5.0302,14.8148,,,,,2.886,,,-2.0481,0.6667,-1.5734,,-4.3333,,,,-15.9264,,,1.7291,1.4925,-9.4567,,,,,,,10.6825,-1.8223,,,1.5385,2.6667,,,,0.9967,-12.9804,,,,20.2003,9.0047,-1.077,3.576,,-5.6604,,-5.5556,0.274,0.3984,,-0.9434,,7.2258,1.9753,6.6955,-2.381,-1.4745,,,,,-7.4364,145.5598,-1.3245,,-5.7971,2.8481,-2.8497,,,,1.6949,,,,6.7797,,0.5263,-11.5974,3.8168,9.375,,,,,,-5.283,
5/18/2012,-3.8,-3.6651,-3.7525,-2.3029,-10.3363,-6.8123,-4.0528,-3.2946,-1.0964,-2.3525,-3.6842,-8.157,2.4515,-9.2316,-15.8969,,-3.4038,-2.2076,-9.6078,-1.2141,-1.3187,-7.2965,-6.5789,,,-4.3667,,-11.2188,-3.1989,-7.8762,1.5686,-4.2465,,,,-15.4489,-4.7619,,-2.0268,,,3.5422,-11.1199,,,-5.1822,,,,5.8981,-6.4516,,,-20.9332,,2.8736,-3.0769,,0.6667,,-10.084,,-5.251,,,-9.4482,-8.0082,,,1.0214,,-1.0593,-7.4194,,,,,-3.0154,,,-4.6818,-4.6358,-9.0586,,-12.2822,,,,-0.8302,,,-3.6827,-6.7647,-16.4444,,,,,,,-11.5282,-6.7285,,,3.0303,3.9889,,,,-0.9868,-24.4861,,,,-9.7222,-3.6522,-3.2258,-1.3564,,-8,,-23.5294,-7.6503,-16.2698,,-6.6667,,-9.1456,-0.4843,-9.5142,-14.7561,-0.6803,,,,,-2.1142,-13.2075,-8.0537,,-10.7692,-4.9231,7.2889,,,,13.3333,,,,-1.3605,,-6.2827,-10.8911,1.0294,-12.2857,,,,,,-15.7371,
5/25/2012,1.1747,1.1013,-0.0152,-0.1446,9.931,3.0345,2.3104,3.9354,5.7222,9.6843,5.5738,-1.8937,2.5424,-1.7052,8.0839,,0.3645,5.7877,0,9.3855,6.4588,5.2472,2.8169,,,4.4602,,8.5803,2.9215,-0.7634,5.7915,0.3245,,,,-2.4691,-2.7273,,2.1296,,,5.7895,5.2351,,,9.9061,,,,5.1899,5.7143,,,17.7869,,-3.352,-5.7143,,5.9603,,8.3128,,4.0342,,,4.0628,-2.4554,,,9.1943,,6.8522,3.8328,,,,,-0.3615,,,1.2399,5.0926,7.2266,,14.6971,,,,5.7839,,,-0.8824,2.6589,12.367,,,,,,,-1.2121,3.9801,,,5.042,7.0473,,,,-9.9668,52.529,,,,13.0769,1.2635,3.3333,-3.625,,-2.1739,,15.3846,3.2544,23.2227,,5.102,,-0.5298,9.4891,2.9083,2.5751,-6.1644,,,,,-5.3996,8.6957,3.6496,,9.4828,4.8544,-1.4085,,,,-2.9412,,,,5.977,,-10.0559,5.5556,-1.0189,-42.9967,,,,,,-2.5975,
6/1/2012,-5.1814,-3.6047,-3.6713,-1.8827,-6.2344,-8.4337,-4.4024,-3.0051,-8.1573,-5.2153,-8.0487,-6.6712,-7.0977,-6.3197,-8.1989,,-3.9952,-2.361,-2.9284,-0.715,-6.0669,-3.2598,-10.274,,,-3.8066,,-6.1782,1.1633,0.7692,-2.9197,-8.1402,,,,10.1266,-2.4533,,-6.7024,,,-5.2239,0.253,,,-5.9052,,,,-10.9507,-5.685,,,-14.2832,,-1.1561,-8.5859,,-2.1875,,-14.6685,,-9.9882,,,-3.1056,-6.4073,,,-4.8611,,-9.8196,-2.0134,,,,,0.2177,,,-4.9458,0,-8.9253,,-6.6234,,,,-2.3022,,,-2.6706,-6.2335,-2.8402,,,,,,,-10.4294,-0.9569,,,1.9,4.4167,,,,-11.8081,-25.7205,,,,-6.2585,-1.8717,-3.2258,-9.987,,-6.6667,,0,-8.3095,-17.6923,,-0.9709,,-4.5273,-11.3333,-2.1739,-5.9972,-9.3431,,,,,-0.9161,6.6667,-9.8592,,-3.1496,-2.4691,8.8235,,,,58.1818,,,,-8.026,,6.8323,-10.2632,8.6765,-3.4286,,,,,,-4.6145,
6/8/2012,-0.4439,1.993,5.3578,1.6531,4.5913,11.0136,-5.655,2.7169,-4.3318,5.5137,2.2798,6.0111,23.0769,1.7857,2.8979,,4.0984,0.5813,11.7318,7.6132,6.4588,12.4876,3.8168,,,-0.1806,,12.5574,3.1739,6.4122,8.8722,8.2746,,,,15.5172,3.5928,,-4.5977,,,3.6745,4.1211,,,9.0834,,,,13.3784,19.2688,,,12.2285,,-6.1404,-6.6298,,13.099,,-2.2352,,0,,,3.663,-1.467,,,4.7445,,-0.2222,24.6575,,,,,6.7343,,,5.4014,0,4.8,,8.1131,,,,8.542,,,7.3171,7.0693,2.8015,,,,,,,21.5753,2.1739,,,15.9961,3.1923,,,,2.9289,564.9351,,,,-6.9666,7.2661,-3.3194,4.0346,,0,,-12,0.3125,-8.8785,,-4.8713,,9.205,8.7719,7.1111,-4.1543,18.3575,,,,,-5.5272,3.4375,2.3438,,3.252,0.4747,-4.3243,,,,-5.1724,,,,5.8962,,16.2791,4.9853,-4.6008,-2.9586,,,,,,-13.486,
6/15/2012,1.722,1.3094,4.8607,3.5139,-12.1663,-0.5707,0.6829,-1.6241,-0.7722,0.9521,1.9263,1.7114,8.8861,1.8843,2.6085,,0,10.4485,3.2,3.9197,-4.3933,2.0264,9.5588,,,2.3967,,8.9796,-0.8471,5.8824,0.8287,7.0461,,,,-7.8109,4.1618,,0.8367,,,18.2025,7.6737,,,0.9084,,,,6.1979,17.15,,,-4.5122,,0,-1.1834,,7.3446,,2.2863,,3.0461,,,4.682,2.9777,,,-3.3682,,8.0178,-7.6923,,,,,5.4953,,,1.4104,4.4053,-1.7176,,1.5437,,,,2.6459,,,0,5.5531,-3.91,,,,,,,2.2535,0.7092,,,9.1371,22.3511,,,,4.878,5.4688,,,,4.0562,6.0119,-2.3129,-1.5235,,-4.1667,,13.6364,0.9346,-3.0769,,3.0596,,7.5351,0,-1.4523,-2.6316,0,,,,,-1.2195,26.8882,10.687,,-3.1496,0.9449,-2.2599,,,,44.4444,,,,12.9176,,0,1.1173,12.1986,0,,,,,,-2.6471,
6/22/2012,-6.847,0.4573,1.2356,1.6412,1.8006,3.0464,1.9216,0.1415,7.1984,2.8293,0.7289,2.479,-1.4447,2.9974,2.8346,,0.0606,0.4814,2.7132,9.3836,0.4376,1.5544,0.6711,,,6.0945,,0.9988,-1.1915,5.0136,3.6301,8.3544,,,,-0.4857,0,,1.1948,,,12.8721,8.7772,,,20.5551,,,,1.1223,9.6181,,,-3.0303,,9.3458,2.7944,,0.5263,,10.7504,,-4.4341,,,-0.3376,-4.8193,,,1.8029,,6.8041,-8.0357,,,,,9.3891,,,5.9342,3.5865,10.8738,,9.5439,,,,-0.5288,,,6.5341,0.6628,8.1381,,,,,,,5.7851,3.2864,,,2.7132,6.0683,,,,3.1008,-2.2222,,,,-1.0495,10.9824,-29.4118,-0.1406,,22.6087,,-41.3333,3.3951,8.9947,,-1,,7.1259,11.9816,8,-1.5898,-4.7619,,,,,0.9877,17.619,17.931,,9.7561,1.092,19.0751,,,,30.7692,,,,4.3393,,18.5,-2.4862,13.4008,-4.2683,,,,,,-1.5106,
6/29/2012,4.1051,1.5044,1.8626,0.621,-1.4495,-2.7421,-0.4559,0.6594,-7.738,3.4914,6.0842,-5.44,0.5943,5.0774,-1.5314,,1.0896,2.8536,4.3396,0.9251,0.2179,-0.9354,17.3333,,,2.9555,,-0.2472,4.3914,1.871,4.23,1.3084,,,,1.6269,6.5483,,1.6071,,,35.2941,-4.9655,,,5.4138,,,,-1.6648,3.4839,,,-2.1875,,-1.1396,81.7476,,17.5393,,6.7756,,5.0376,,,-0.254,8.8608,,,-1.4168,,6.1776,5.5016,,,,,-20.8113,,,-11.291,-3.2587,-0.3503,,11.488,,,,2.3256,,,-5.0667,0.7819,11.5165,,,,,,,3.3854,0,,,-24.5283,-10.7271,,,,-4.1353,-3.4091,,,,-6.0606,11.9827,6.6667,-0.9859,,-6.7882,,2.2727,-0.8955,5.3398,,4.0404,,3.1042,6.4815,5.2632,0.1616,4,,,,,7.5351,0.9615,0,,15.5556,2.3148,4.0222,,,,-57.3262,,,,4.3478,,4.6414,9.3484,4.3478,3.8217,,,,,,17.7914,
7/6/2012,0.9507,-0.624,-1.3298,1.2893,4.6577,11.5419,-0.4704,1.0295,-2.2532,1.9637,3.0066,-1.8173,1.1422,4.2428,1.3553,-0.7148,0,5.2248,5.425,9.75,1.5217,10.4721,3.9773,,,-0.4178,,0.8674,3.0078,4.1799,-0.1902,-0.8303,,,,0.5336,1.25,,-3.1311,,,11.9215,0.6531,,,2.3613,,,,4.9661,-1.0599,,,3.1949,,0.7205,28.7393,,22.2717,,24.3474,,8.5402,,,11.4601,2.093,,,8.503,,12.3636,7.9755,,,,,3.5635,,,-0.0987,-2.3158,-1.7575,,4.5643,,,,-0.0649,,,-1.6854,-0.5717,5.1125,,,,,,,-1.7632,2.0455,,,1.4,6.3418,,,,6.2745,-16.0784,,,,12.2581,8.8689,10.9375,-25.6046,,6.4946,,8.8889,7.2289,3.4562,,-2.9126,,5.0538,3.4783,-0.1852,7.2581,0.4121,,,,,21.8684,11.4286,-3.2164,,21.7949,2.0362,9.0667,,,,4.01,,,,-0.3623,,-1.2097,-2.0725,-7.6923,27.6074,,,,,,-5.9896,
7/13/2012,0.772,0.4121,1.5092,4.2112,-1.5894,0.5924,0.7214,2.1769,-2.0307,-3.8519,6.2055,3.6076,-2.6869,-2.3742,1.6221,-1.0799,1.5569,-1.0585,2.6587,1.8223,-1.0707,-2.7195,-11.4754,,,0.609,,4.2998,4.1473,-4.8024,3.8755,1.1163,,,,6.2633,4.5267,,0.4665,,,-9.1479,-0.6489,,,3.6332,,,,-6.6667,-2.0794,,,492.8793,,-0.1431,-14.5228,,6.7395,,6.7318,,-0.8527,,,-3.77,-1.5945,,,-5.6015,,-1.7799,7.0987,,,,,2.8674,,,-2.0741,-1.9397,-1.61,,-3.7037,,,,2.0793,,,1.7143,-23.4086,-0.5837,,,,,,,9.4872,-0.4454,,,-4.8323,-12.0527,,,,-1.107,-4.2056,,,,-6.3218,-3.66,-8.4331,-4.3977,,-2.22,,2.0408,-1.3764,-10.9131,,0,,0.2047,-1.0271,-1.8553,0.1504,2.4624,,,,,-0.7463,0.5848,-4.5317,,8.9474,0.813,-10.7579,,,,-40.241,,,,-6,,-9.7959,-5.5556,-2.3148,-7.4519,,,,,,-5.5402,
7/20/2012,1.7619,3.7327,-1.6596,1.0525,3.4087,-3.6121,5.4828,1.0879,-4.2577,2.0544,-7.0439,1.6045,6.0424,9.1488,2.9767,-1.7467,-0.4127,2.0424,3.0911,-3.3184,-2.5974,49.6805,-3.7037,,,-1.6546,,9.2462,-5.0792,-1.4687,-8.8685,-9.6596,,,,9.8901,2.3622,,3.1675,,,-0.6897,-4.4267,,,-2.5598,,,,3.2258,-1.7375,,,-5.7441,,23.3524,28.7379,,-7.6792,,1.6277,,0.1955,,,-0.9893,-9.9537,,,1.9293,,-6.2603,-3.1798,,,,,-5.1568,,,-0.6051,-4.6154,1.6364,,4.1209,,,,-2.2279,,,-2.2472,-9.1153,-1.1742,,,,,,,5.1522,-0.8949,,,-6.3212,-9.3505,,,,4.8507,-20.9756,,,,-2.3006,-2.6961,12.2861,-12.6,,8.9509,,46,-9.4275,-3.5,,-0.25,,2.145,1.8868,-1.8904,-0.7508,5.0734,,,,,2.2556,-14.8927,4.4304,,-8.2126,-2.566,5.0685,,,,-37.0968,,,,-3.675,,-2.7149,-0.5602,-0.4739,-8.5714,,,,,,8.5044,
7/27/2012,6.2933,4.5592,5.1051,7.9079,12.536,4.277,-0.96,4.3274,-3.8034,9.6829,-1.7888,1.9375,4.0755,3.6074,1.592,0.6667,5.8022,4.0412,3.7277,0.5785,-2,7.8975,2.5641,,,1.2857,,-0.9164,9.6747,2.2683,-5.1678,-8.5031,,,,-3.9545,110.0962,,-4.2276,,,-12.3611,1.8983,,,9.9372,,,,9.096,2.1611,,,134.349,,11.9628,-2.4133,,-3.6969,,-0.5339,,2.263,,,-3.3573,2.5707,,,-0.3441,,-9.3146,-5.2055,,,,,8.6701,,,5.378,0.9217,1.0733,,-10.8839,,,,1.9531,,,1.7241,3.2448,6.9307,,,,,,,4.8998,-8.3521,,,6.6372,2.4409,,,,-3.2028,-4.9383,,,,5.0235,-3.3375,1.3699,-7.0938,,-11.8563,,-10.9589,0.9434,3.6269,,0.2506,,12,-2.4074,-1.7341,-0.6051,5.7179,,,,,-10.1103,-0.9984,11.5152,,14.7368,2.4831,-4.5632,,,,30.1282,,,,17.4699,,8.3721,-8.7324,-0.4762,-2.3864,,,,,,-0.8108,
8/3/2012,-1.8414,2.4685,-2.9504,-2.0377,0.0438,-27.8125,-0.4019,-0.5803,0.0406,-1.8445,-3.5922,0.1648,-10.6236,-7.2709,0,-2.2811,-2.4063,-1.026,-12.8125,-7.362,-2.7211,-10.8309,-5.625,,,-7.0763,,-10.6638,-1.7955,-12.9278,-5.5202,-21.6472,,,,-2.9106,-2.7918,,1.1749,,,-18.2092,-6.7809,,,-0.3636,,,,-52.8389,-1.1538,,,3.1915,,-6.4315,-8.7326,,-13.2438,,-7.2794,,-5.8375,,,-7.2787,17.2932,,,-7.8561,,-6.3953,-1.4451,,,,,-6.8966,,,11.6033,-9.1324,-8.1416,,-11.695,,,,-2.235,,,-1.4124,-0.1714,-59.0741,,,,,,,-9.9788,-1.4778,,,-8.61,-11.9139,,,,12.1324,-18.8312,,,,0.4484,-11.2704,-13.1081,6.4039,,13.0435,,15.3846,0,-15,,8,,-5.2679,-7.7799,-8.4314,-11.8721,-7.3317,,,,,1.227,-21.5499,-8.1522,,-4.1284,1.4684,-14.071,,,,-8.867,,,,-10.9402,,-7.2961,5.8642,-12.201,-8.0326,,,,,,0.8174,
8/10/2012,3.8095,-0.1758,0.3068,0.6325,-0.0876,-1.461,3.4892,1.4267,4.7021,-3.3096,-1.312,2.0621,-2.9615,-2.4848,-2.6186,1.0542,-0.0573,2.2399,-20.0717,5.2152,-0.9324,-4.2707,5.298,,,-0.3343,,0.3654,0.5564,4.9491,-2.9963,8.6648,,,,0.5118,-4.9435,,7.0007,,,-9.5137,-7.8337,,,-13.9468,,,,17.1367,0.7782,,,-5.2692,,0.8869,5.6732,,-1.7699,,-6.1867,,2.6742,,,-3.1222,-0.641,,,10.5247,,6.4182,-11.437,,,,,-0.2179,,,3.667,-2.7638,-0.578,,8.4661,,,,-2.0248,,,-1.4327,3.4917,-0.2262,,,,,,,-5.1887,2.25,,,-4.0295,4.6248,,,,0,10.4,,,,-16.5179,-8.8106,7.3095,-6.25,,5.7692,,-1.3333,-1.8692,6.4706,,6.4815,,-8.8596,-6.1728,-8.5653,-0.8636,-4.2802,,,,,-2.0202,-1.6238,0.5917,,-0.9569,2.3155,-12.4006,,,,13.5135,,,,-2.8791,,-2.7778,-7.2886,3.5422,13.9241,,,,,,-12.1622,
